,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
0,"Mon, Jan 1, 2018",7:30p,Orlando Magic,95,Brooklyn Nets,98,Box Score,,16164,
1,"Mon, Jan 1, 2018",7:30p,Milwaukee Bucks,127,Toronto Raptors,131,Box Score,OT,19800,
2,"Mon, Jan 1, 2018",8:00p,Portland Trail Blazers,124,Chicago Bulls,120,Box Score,OT,20860,
3,"Mon, Jan 1, 2018",8:00p,Los Angeles Lakers,96,Minnesota Timberwolves,114,Box Score,,18978,
4,"Tue, Jan 2, 2018",7:00p,Portland Trail Blazers,110,Cleveland Cavaliers,127,Box Score,,20562,
5,"Tue, Jan 2, 2018",7:30p,San Antonio Spurs,100,New York Knicks,91,Box Score,,19812,
6,"Tue, Jan 2, 2018",9:00p,Atlanta Hawks,103,Phoenix Suns,104,Box Score,,15921,
7,"Tue, Jan 2, 2018",10:00p,Charlotte Hornets,131,Sacramento Kings,111,Box Score,,17583,
8,"Tue, Jan 2, 2018",10:30p,Memphis Grizzlies,105,Los Angeles Clippers,113,Box Score,,15711,
9,"Wed, Jan 3, 2018",7:00p,Houston Rockets,116,Orlando Magic,98,Box Score,,18588,
10,"Wed, Jan 3, 2018",7:00p,San Antonio Spurs,106,Philadelphia 76ers,112,Box Score,,20642,
11,"Wed, Jan 3, 2018",7:00p,New York Knicks,103,Washington Wizards,121,Box Score,,17206,
12,"Wed, Jan 3, 2018",7:30p,Minnesota Timberwolves,97,Brooklyn Nets,98,Box Score,,16215,
13,"Wed, Jan 3, 2018",7:30p,Detroit Pistons,104,Miami Heat,111,Box Score,,19600,
14,"Wed, Jan 3, 2018",8:00p,Cleveland Cavaliers,88,Boston Celtics,102,Box Score,,18624,
15,"Wed, Jan 3, 2018",8:00p,Toronto Raptors,124,Chicago Bulls,115,Box Score,,20056,
16,"Wed, Jan 3, 2018",8:00p,Indiana Pacers,101,Milwaukee Bucks,122,Box Score,,15613,
17,"Wed, Jan 3, 2018",8:30p,Golden State Warriors,125,Dallas Mavericks,122,Box Score,,20212,
18,"Wed, Jan 3, 2018",9:00p,Phoenix Suns,111,Denver Nuggets,134,Box Score,,14079,
19,"Wed, Jan 3, 2018",9:00p,New Orleans Pelicans,108,Utah Jazz,98,Box Score,,18306,
20,"Wed, Jan 3, 2018",10:30p,Oklahoma City Thunder,133,Los Angeles Lakers,96,Box Score,,18997,
21,"Thu, Jan 4, 2018",8:00p,Golden State Warriors,124,Houston Rockets,114,Box Score,,18055,
22,"Thu, Jan 4, 2018",10:30p,Oklahoma City Thunder,127,Los Angeles Clippers,117,Box Score,,19068,
23,"Fri, Jan 5, 2018",7:00p,Minnesota Timberwolves,84,Boston Celtics,91,Box Score,,18624,
24,"Fri, Jan 5, 2018",7:00p,Detroit Pistons,78,Philadelphia 76ers,114,Box Score,,20592,
25,"Fri, Jan 5, 2018",8:00p,New York Knicks,103,Miami Heat,107,Box Score,OT,19600,
26,"Fri, Jan 5, 2018",8:00p,Toronto Raptors,129,Milwaukee Bucks,110,Box Score,,18717,
27,"Fri, Jan 5, 2018",8:30p,Chicago Bulls,127,Dallas Mavericks,124,Box Score,,20073,
28,"Fri, Jan 5, 2018",8:30p,Phoenix Suns,89,San Antonio Spurs,103,Box Score,,18501,
29,"Fri, Jan 5, 2018",9:00p,Utah Jazz,91,Denver Nuggets,99,Box Score,,15557,
30,"Fri, Jan 5, 2018",9:30p,Washington Wizards,102,Memphis Grizzlies,100,Box Score,,16988,
31,"Fri, Jan 5, 2018",10:00p,Atlanta Hawks,89,Portland Trail Blazers,110,Box Score,,19393,
32,"Fri, Jan 5, 2018",10:30p,Charlotte Hornets,108,Los Angeles Lakers,94,Box Score,,18997,
33,"Sat, Jan 6, 2018",3:30p,Golden State Warriors,121,Los Angeles Clippers,105,Box Score,,19068,
34,"Sat, Jan 6, 2018",6:00p,Boston Celtics,87,Brooklyn Nets,85,Box Score,,17732,
35,"Sat, Jan 6, 2018",7:00p,Houston Rockets,101,Detroit Pistons,108,Box Score,,18046,
36,"Sat, Jan 6, 2018",7:00p,Chicago Bulls,86,Indiana Pacers,125,Box Score,,17923,
37,"Sat, Jan 6, 2018",7:00p,Cleveland Cavaliers,131,Orlando Magic,127,Box Score,,18997,
38,"Sat, Jan 6, 2018",8:00p,Milwaukee Bucks,110,Washington Wizards,103,Box Score,,18762,
39,"Sat, Jan 6, 2018",9:00p,New Orleans Pelicans,98,Minnesota Timberwolves,116,Box Score,,18978,
40,"Sat, Jan 6, 2018",10:00p,Denver Nuggets,98,Sacramento Kings,106,Box Score,,17583,
41,"Sun, Jan 7, 2018",3:30p,Utah Jazz,102,Miami Heat,103,Box Score,,19600,
42,"Sun, Jan 7, 2018",7:00p,New York Knicks,100,Dallas Mavericks,96,Box Score,,20171,
43,"Sun, Jan 7, 2018",8:00p,Oklahoma City Thunder,100,Phoenix Suns,114,Box Score,,18055,
44,"Sun, Jan 7, 2018",9:00p,San Antonio Spurs,110,Portland Trail Blazers,111,Box Score,,19393,
45,"Sun, Jan 7, 2018",9:30p,Atlanta Hawks,113,Los Angeles Lakers,132,Box Score,,18997,
46,"Mon, Jan 8, 2018",7:00p,Milwaukee Bucks,96,Indiana Pacers,109,Box Score,,14670,
47,"Mon, Jan 8, 2018",7:30p,Toronto Raptors,114,Brooklyn Nets,113,Box Score,OT,13681,
48,"Mon, Jan 8, 2018",8:00p,Houston Rockets,116,Chicago Bulls,107,Box Score,,17462,
49,"Mon, Jan 8, 2018",8:00p,Cleveland Cavaliers,99,Minnesota Timberwolves,127,Box Score,,18978,
50,"Mon, Jan 8, 2018",8:00p,Detroit Pistons,109,New Orleans Pelicans,112,Box Score,,12874,
51,"Mon, Jan 8, 2018",10:00p,San Antonio Spurs,107,Sacramento Kings,100,Box Score,,17583,
52,"Mon, Jan 8, 2018",10:30p,Denver Nuggets,114,Golden State Warriors,124,Box Score,,19596,
53,"Mon, Jan 8, 2018",10:30p,Atlanta Hawks,107,Los Angeles Clippers,108,Box Score,,14624,
54,"Tue, Jan 9, 2018",7:30p,Miami Heat,90,Toronto Raptors,89,Box Score,,19800,
55,"Tue, Jan 9, 2018",8:00p,Portland Trail Blazers,117,Oklahoma City Thunder,106,Box Score,,18203,
56,"Tue, Jan 9, 2018",8:30p,Orlando Magic,99,Dallas Mavericks,114,Box Score,,19306,
57,"Tue, Jan 9, 2018",10:30p,Sacramento Kings,86,Los Angeles Lakers,99,Box Score,,18997,
58,"Wed, Jan 10, 2018",7:00p,Dallas Mavericks,115,Charlotte Hornets,111,Box Score,,14462,
59,"Wed, Jan 10, 2018",7:00p,Miami Heat,114,Indiana Pacers,106,Box Score,,14540,
60,"Wed, Jan 10, 2018",7:00p,Utah Jazz,107,Washington Wizards,104,Box Score,,15640,
61,"Wed, Jan 10, 2018",7:30p,Detroit Pistons,114,Brooklyn Nets,80,Box Score,,13457,
62,"Wed, Jan 10, 2018",7:30p,Chicago Bulls,122,New York Knicks,119,Box Score,2OT,19812,
63,"Wed, Jan 10, 2018",8:00p,Portland Trail Blazers,112,Houston Rockets,121,Box Score,,18055,
64,"Wed, Jan 10, 2018",8:00p,New Orleans Pelicans,102,Memphis Grizzlies,105,Box Score,,14312,
65,"Wed, Jan 10, 2018",8:00p,Orlando Magic,103,Milwaukee Bucks,110,Box Score,,14543,
66,"Wed, Jan 10, 2018",8:00p,Oklahoma City Thunder,88,Minnesota Timberwolves,104,Box Score,,18978,
67,"Wed, Jan 10, 2018",9:00p,Atlanta Hawks,110,Denver Nuggets,97,Box Score,,14182,
68,"Wed, Jan 10, 2018",10:30p,Los Angeles Clippers,125,Golden State Warriors,106,Box Score,,19596,
69,"Thu, Jan 11, 2018",3:00p,Boston Celtics,114,Philadelphia 76ers,103,Box Score,,19078,"at London, England"
70,"Thu, Jan 11, 2018",8:00p,Cleveland Cavaliers,99,Toronto Raptors,133,Box Score,,19923,
71,"Thu, Jan 11, 2018",10:00p,Los Angeles Clippers,121,Sacramento Kings,115,Box Score,,17583,
72,"Thu, Jan 11, 2018",10:30p,San Antonio Spurs,81,Los Angeles Lakers,93,Box Score,,18997,
73,"Fri, Jan 12, 2018",7:00p,Utah Jazz,88,Charlotte Hornets,99,Box Score,,14848,
74,"Fri, Jan 12, 2018",7:00p,Cleveland Cavaliers,95,Indiana Pacers,97,Box Score,,17923,
75,"Fri, Jan 12, 2018",7:00p,Orlando Magic,119,Washington Wizards,125,Box Score,,18171,
76,"Fri, Jan 12, 2018",7:30p,Brooklyn Nets,110,Atlanta Hawks,105,Box Score,,13093,
77,"Fri, Jan 12, 2018",8:00p,Golden State Warriors,108,Milwaukee Bucks,94,Box Score,,18717,
78,"Fri, Jan 12, 2018",8:00p,New York Knicks,108,Minnesota Timberwolves,118,Box Score,,18978,
79,"Fri, Jan 12, 2018",8:00p,Portland Trail Blazers,113,New Orleans Pelicans,119,Box Score,,17003,
80,"Fri, Jan 12, 2018",9:00p,Memphis Grizzlies,78,Denver Nuggets,87,Box Score,,15607,
81,"Fri, Jan 12, 2018",10:30p,Houston Rockets,112,Phoenix Suns,95,Box Score,,18055,
82,"Sat, Jan 13, 2018",2:00p,Los Angeles Lakers,107,Dallas Mavericks,101,Box Score,OT,20209,
83,"Sat, Jan 13, 2018",3:30p,Sacramento Kings,105,Los Angeles Clippers,126,Box Score,,16656,
84,"Sat, Jan 13, 2018",5:00p,Oklahoma City Thunder,101,Charlotte Hornets,91,Box Score,,19624,
85,"Sat, Jan 13, 2018",7:00p,Brooklyn Nets,113,Washington Wizards,119,Box Score,OT,18354,
86,"Sat, Jan 13, 2018",7:30p,Golden State Warriors,127,Toronto Raptors,125,Box Score,,20078,
87,"Sat, Jan 13, 2018",8:00p,Detroit Pistons,105,Chicago Bulls,107,Box Score,,21613,
88,"Sat, Jan 13, 2018",8:30p,Denver Nuggets,80,San Antonio Spurs,112,Box Score,,18418,
89,"Sun, Jan 14, 2018",1:00p,Milwaukee Bucks,79,Miami Heat,97,Box Score,,19600,
90,"Sun, Jan 14, 2018",3:30p,New Orleans Pelicans,123,New York Knicks,118,Box Score,OT,19812,
91,"Sun, Jan 14, 2018",8:00p,Indiana Pacers,120,Phoenix Suns,97,Box Score,,17091,
92,"Sun, Jan 14, 2018",9:00p,Portland Trail Blazers,103,Minnesota Timberwolves,120,Box Score,,14739,
93,"Mon, Jan 15, 2018",12:30p,Charlotte Hornets,118,Detroit Pistons,107,Box Score,,17200,
94,"Mon, Jan 15, 2018",1:00p,Toronto Raptors,111,Philadelphia 76ers,117,Box Score,,20637,
95,"Mon, Jan 15, 2018",2:00p,Milwaukee Bucks,104,Washington Wizards,95,Box Score,,19607,
96,"Mon, Jan 15, 2018",3:00p,San Antonio Spurs,99,Atlanta Hawks,102,Box Score,,15806,
97,"Mon, Jan 15, 2018",3:00p,New York Knicks,119,Brooklyn Nets,104,Box Score,,17732,
98,"Mon, Jan 15, 2018",3:30p,Miami Heat,111,Chicago Bulls,119,Box Score,,20546,
99,"Mon, Jan 15, 2018",5:30p,Los Angeles Lakers,114,Memphis Grizzlies,123,Box Score,,17794,
100,"Mon, Jan 15, 2018",8:00p,Golden State Warriors,118,Cleveland Cavaliers,108,Box Score,,20562,
101,"Mon, Jan 15, 2018",8:00p,Sacramento Kings,88,Oklahoma City Thunder,95,Box Score,,18203,
102,"Mon, Jan 15, 2018",9:00p,Indiana Pacers,109,Utah Jazz,94,Box Score,,18306,
103,"Mon, Jan 15, 2018",10:30p,Houston Rockets,102,Los Angeles Clippers,113,Box Score,,17622,
104,"Tue, Jan 16, 2018",7:00p,Minnesota Timberwolves,102,Orlando Magic,108,Box Score,,18589,
105,"Tue, Jan 16, 2018",7:30p,New Orleans Pelicans,116,Boston Celtics,113,Box Score,OT,18624,
106,"Tue, Jan 16, 2018",9:00p,Dallas Mavericks,102,Denver Nuggets,105,Box Score,,14097,
107,"Tue, Jan 16, 2018",10:00p,Phoenix Suns,111,Portland Trail Blazers,118,Box Score,,18604,
108,"Wed, Jan 17, 2018",7:00p,Washington Wizards,109,Charlotte Hornets,133,Box Score,,11528,
109,"Wed, Jan 17, 2018",7:30p,New Orleans Pelicans,93,Atlanta Hawks,94,Box Score,,10894,
110,"Wed, Jan 17, 2018",7:30p,San Antonio Spurs,100,Brooklyn Nets,95,Box Score,,15425,
111,"Wed, Jan 17, 2018",7:30p,Detroit Pistons,91,Toronto Raptors,96,Box Score,,19800,
112,"Wed, Jan 17, 2018",8:00p,Golden State Warriors,119,Chicago Bulls,112,Box Score,,21372,
113,"Wed, Jan 17, 2018",8:00p,New York Knicks,99,Memphis Grizzlies,105,Box Score,,12885,
114,"Wed, Jan 17, 2018",8:00p,Miami Heat,106,Milwaukee Bucks,101,Box Score,,16695,
115,"Wed, Jan 17, 2018",8:00p,Los Angeles Lakers,90,Oklahoma City Thunder,114,Box Score,,18203,
116,"Wed, Jan 17, 2018",10:00p,Utah Jazz,120,Sacramento Kings,105,Box Score,,17583,
117,"Wed, Jan 17, 2018",10:30p,Denver Nuggets,104,Los Angeles Clippers,109,Box Score,,15043,
118,"Thu, Jan 18, 2018",7:00p,Philadelphia 76ers,89,Boston Celtics,80,Box Score,,18624,
119,"Thu, Jan 18, 2018",7:00p,Orlando Magic,103,Cleveland Cavaliers,104,Box Score,,20562,
120,"Thu, Jan 18, 2018",9:30p,Minnesota Timberwolves,98,Houston Rockets,116,Box Score,,18055,
121,"Thu, Jan 18, 2018",10:00p,Indiana Pacers,86,Portland Trail Blazers,100,Box Score,,19071,
122,"Fri, Jan 19, 2018",7:00p,San Antonio Spurs,83,Toronto Raptors,86,Box Score,,19800,
123,"Fri, Jan 19, 2018",7:30p,Miami Heat,95,Brooklyn Nets,101,Box Score,,17732,
124,"Fri, Jan 19, 2018",8:00p,Washington Wizards,122,Detroit Pistons,112,Box Score,,14744,
125,"Fri, Jan 19, 2018",8:00p,Sacramento Kings,88,Memphis Grizzlies,106,Box Score,,16831,
126,"Fri, Jan 19, 2018",9:00p,Phoenix Suns,108,Denver Nuggets,100,Box Score,,15732,
127,"Fri, Jan 19, 2018",10:30p,Indiana Pacers,86,Los Angeles Lakers,99,Box Score,,18997,
128,"Fri, Jan 19, 2018",10:30p,New York Knicks,117,Utah Jazz,115,Box Score,,18306,
129,"Sat, Jan 20, 2018",3:30p,Oklahoma City Thunder,148,Cleveland Cavaliers,124,Box Score,,20562,
130,"Sat, Jan 20, 2018",5:00p,Chicago Bulls,113,Atlanta Hawks,97,Box Score,,15597,
131,"Sat, Jan 20, 2018",7:00p,Miami Heat,106,Charlotte Hornets,105,Box Score,,18687,
132,"Sat, Jan 20, 2018",7:00p,Memphis Grizzlies,104,New Orleans Pelicans,111,Box Score,,18212,
133,"Sat, Jan 20, 2018",7:30p,Milwaukee Bucks,94,Philadelphia 76ers,116,Box Score,,20826,
134,"Sat, Jan 20, 2018",8:30p,Golden State Warriors,108,Houston Rockets,116,Box Score,,18055,
135,"Sat, Jan 20, 2018",9:00p,Toronto Raptors,109,Minnesota Timberwolves,115,Box Score,,17828,
136,"Sat, Jan 20, 2018",9:00p,Los Angeles Clippers,113,Utah Jazz,125,Box Score,,18306,
137,"Sat, Jan 20, 2018",10:00p,Dallas Mavericks,108,Portland Trail Blazers,117,Box Score,,19464,
138,"Sun, Jan 21, 2018",1:00p,Orlando Magic,103,Boston Celtics,95,Box Score,,18624,
139,"Sun, Jan 21, 2018",3:30p,New York Knicks,107,Los Angeles Lakers,127,Box Score,,18997,
140,"Sun, Jan 21, 2018",4:00p,Brooklyn Nets,101,Detroit Pistons,100,Box Score,,17554,
141,"Sun, Jan 21, 2018",7:00p,Indiana Pacers,94,San Antonio Spurs,86,Box Score,,18418,
142,"Mon, Jan 22, 2018",7:00p,Sacramento Kings,107,Charlotte Hornets,112,Box Score,,11806,
143,"Mon, Jan 22, 2018",7:30p,Utah Jazz,90,Atlanta Hawks,104,Box Score,,11096,
144,"Mon, Jan 22, 2018",8:00p,Miami Heat,90,Houston Rockets,99,Box Score,,18055,
145,"Mon, Jan 22, 2018",8:00p,Philadelphia 76ers,101,Memphis Grizzlies,105,Box Score,,14288,
146,"Mon, Jan 22, 2018",8:00p,Phoenix Suns,105,Milwaukee Bucks,109,Box Score,,14766,
147,"Mon, Jan 22, 2018",8:00p,Chicago Bulls,128,New Orleans Pelicans,132,Box Score,2OT,17101,
148,"Mon, Jan 22, 2018",8:30p,Washington Wizards,75,Dallas Mavericks,98,Box Score,,19328,
149,"Mon, Jan 22, 2018",9:00p,Portland Trail Blazers,101,Denver Nuggets,104,Box Score,,14474,
150,"Mon, Jan 22, 2018",10:30p,Minnesota Timberwolves,126,Los Angeles Clippers,118,Box Score,,16347,
151,"Tue, Jan 23, 2018",7:00p,Sacramento Kings,105,Orlando Magic,99,Box Score,,18846,
152,"Tue, Jan 23, 2018",8:00p,Brooklyn Nets,108,Oklahoma City Thunder,109,Box Score,,18203,
153,"Tue, Jan 23, 2018",8:00p,Cleveland Cavaliers,102,San Antonio Spurs,114,Box Score,,18418,
154,"Tue, Jan 23, 2018",10:30p,New York Knicks,112,Golden State Warriors,123,Box Score,,19596,
155,"Tue, Jan 23, 2018",10:30p,Boston Celtics,107,Los Angeles Lakers,108,Box Score,,18997,
156,"Wed, Jan 24, 2018",7:00p,New Orleans Pelicans,101,Charlotte Hornets,96,Box Score,,14588,
157,"Wed, Jan 24, 2018",7:00p,Utah Jazz,98,Detroit Pistons,95,Box Score,OT,15682,
158,"Wed, Jan 24, 2018",7:00p,Phoenix Suns,101,Indiana Pacers,116,Box Score,,14060,
159,"Wed, Jan 24, 2018",7:00p,Chicago Bulls,101,Philadelphia 76ers,115,Box Score,,20547,
160,"Wed, Jan 24, 2018",7:30p,Toronto Raptors,108,Atlanta Hawks,93,Box Score,,12780,
161,"Wed, Jan 24, 2018",8:00p,Houston Rockets,104,Dallas Mavericks,97,Box Score,,19378,
162,"Wed, Jan 24, 2018",8:00p,San Antonio Spurs,108,Memphis Grizzlies,85,Box Score,,15812,
163,"Wed, Jan 24, 2018",10:00p,Minnesota Timberwolves,114,Portland Trail Blazers,123,Box Score,,18920,
164,"Wed, Jan 24, 2018",10:30p,Boston Celtics,113,Los Angeles Clippers,102,Box Score,,19430,
165,"Thu, Jan 25, 2018",7:30p,Sacramento Kings,89,Miami Heat,88,Box Score,,19600,
166,"Thu, Jan 25, 2018",8:00p,Washington Wizards,112,Oklahoma City Thunder,121,Box Score,,18203,
167,"Thu, Jan 25, 2018",9:00p,New York Knicks,118,Denver Nuggets,130,Box Score,,15482,
168,"Thu, Jan 25, 2018",10:30p,Minnesota Timberwolves,113,Golden State Warriors,126,Box Score,,19596,
169,"Fri, Jan 26, 2018",7:00p,Atlanta Hawks,110,Charlotte Hornets,121,Box Score,,15479,
170,"Fri, Jan 26, 2018",7:30p,Indiana Pacers,108,Cleveland Cavaliers,115,Box Score,,20562,
171,"Fri, Jan 26, 2018",7:30p,Utah Jazz,97,Toronto Raptors,93,Box Score,,19800,
172,"Fri, Jan 26, 2018",8:00p,Los Angeles Lakers,108,Chicago Bulls,103,Box Score,,21827,
173,"Fri, Jan 26, 2018",8:00p,Los Angeles Clippers,109,Memphis Grizzlies,100,Box Score,,16369,
174,"Fri, Jan 26, 2018",8:00p,Brooklyn Nets,91,Milwaukee Bucks,116,Box Score,,18717,
175,"Fri, Jan 26, 2018",8:00p,Houston Rockets,113,New Orleans Pelicans,115,Box Score,,17186,
176,"Fri, Jan 26, 2018",8:30p,Portland Trail Blazers,107,Dallas Mavericks,93,Box Score,,19876,
177,"Fri, Jan 26, 2018",8:30p,Philadelphia 76ers,97,San Antonio Spurs,78,Box Score,,18418,
178,"Fri, Jan 26, 2018",9:00p,New York Knicks,107,Phoenix Suns,85,Box Score,,17068,
179,"Sat, Jan 27, 2018",5:00p,Oklahoma City Thunder,121,Detroit Pistons,108,Box Score,,20491,
180,"Sat, Jan 27, 2018",7:00p,Orlando Magic,112,Indiana Pacers,114,Box Score,,17923,
181,"Sat, Jan 27, 2018",7:30p,Washington Wizards,129,Atlanta Hawks,104,Box Score,,15843,
182,"Sat, Jan 27, 2018",7:30p,Charlotte Hornets,91,Miami Heat,95,Box Score,,19600,
183,"Sat, Jan 27, 2018",8:30p,Boston Celtics,105,Golden State Warriors,109,Box Score,,19596,
184,"Sat, Jan 27, 2018",9:00p,Dallas Mavericks,89,Denver Nuggets,91,Box Score,,19520,
185,"Sat, Jan 27, 2018",9:00p,Brooklyn Nets,97,Minnesota Timberwolves,111,Box Score,,16231,
186,"Sun, Jan 28, 2018",3:30p,Milwaukee Bucks,110,Chicago Bulls,96,Box Score,,21630,
187,"Sun, Jan 28, 2018",3:30p,Phoenix Suns,102,Houston Rockets,113,Box Score,,18055,
188,"Sun, Jan 28, 2018",4:00p,Los Angeles Clippers,112,New Orleans Pelicans,103,Box Score,,16378,
189,"Sun, Jan 28, 2018",6:00p,Detroit Pistons,104,Cleveland Cavaliers,121,Box Score,,20562,
190,"Sun, Jan 28, 2018",6:00p,Philadelphia 76ers,112,Oklahoma City Thunder,122,Box Score,,18202,
191,"Sun, Jan 28, 2018",6:00p,Los Angeles Lakers,111,Toronto Raptors,123,Box Score,,19800,
192,"Sun, Jan 28, 2018",7:00p,Sacramento Kings,98,San Antonio Spurs,113,Box Score,,18418,
193,"Mon, Jan 29, 2018",7:00p,Charlotte Hornets,96,Indiana Pacers,105,Box Score,,14225,
194,"Mon, Jan 29, 2018",7:30p,Minnesota Timberwolves,100,Atlanta Hawks,105,Box Score,,12589,
195,"Mon, Jan 29, 2018",8:00p,Phoenix Suns,109,Memphis Grizzlies,120,Box Score,,13202,
196,"Mon, Jan 29, 2018",8:00p,Philadelphia 76ers,95,Milwaukee Bucks,107,Box Score,,14126,
197,"Mon, Jan 29, 2018",8:30p,Miami Heat,95,Dallas Mavericks,88,Box Score,,19555,
198,"Mon, Jan 29, 2018",9:00p,Boston Celtics,111,Denver Nuggets,110,Box Score,,19520,
199,"Tue, Jan 30, 2018",7:00p,Oklahoma City Thunder,96,Washington Wizards,102,Box Score,,20356,
200,"Tue, Jan 30, 2018",7:30p,Brooklyn Nets,95,New York Knicks,111,Box Score,,19505,
201,"Tue, Jan 30, 2018",7:30p,Minnesota Timberwolves,104,Toronto Raptors,109,Box Score,,19800,
202,"Tue, Jan 30, 2018",8:00p,Cleveland Cavaliers,114,Detroit Pistons,125,Box Score,,18508,
203,"Tue, Jan 30, 2018",8:00p,Orlando Magic,107,Houston Rockets,114,Box Score,,18055,
204,"Tue, Jan 30, 2018",8:00p,Sacramento Kings,114,New Orleans Pelicans,103,Box Score,,14292,
205,"Tue, Jan 30, 2018",8:30p,Denver Nuggets,104,San Antonio Spurs,106,Box Score,,18418,
206,"Tue, Jan 30, 2018",9:00p,Golden State Warriors,99,Utah Jazz,129,Box Score,,18306,
207,"Tue, Jan 30, 2018",10:30p,Portland Trail Blazers,104,Los Angeles Clippers,96,Box Score,,16705,
208,"Wed, Jan 31, 2018",7:00p,Memphis Grizzlies,101,Indiana Pacers,105,Box Score,,15093,
209,"Wed, Jan 31, 2018",7:00p,Los Angeles Lakers,105,Orlando Magic,127,Box Score,,18553,
210,"Wed, Jan 31, 2018",7:30p,Charlotte Hornets,123,Atlanta Hawks,110,Box Score,,13103,
211,"Wed, Jan 31, 2018",7:30p,Philadelphia 76ers,108,Brooklyn Nets,116,Box Score,,15577,
212,"Wed, Jan 31, 2018",7:30p,Miami Heat,89,Cleveland Cavaliers,91,Box Score,,20562,
213,"Wed, Jan 31, 2018",8:00p,New York Knicks,73,Boston Celtics,103,Box Score,,18624,
214,"Wed, Jan 31, 2018",10:00p,Chicago Bulls,108,Portland Trail Blazers,124,Box Score,,19422,
215,"Wed, Jan 31, 2018",10:30p,Dallas Mavericks,88,Phoenix Suns,102,Box Score,,15923,
