,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
0,1,Oklahoma City Thunder,13,7,6,0.538,49.2,105.1,37.8,82.7,45.8,4.9,15.9,30.9,24.5,30.3,80.7,12.8,32.4,45.2,20.5,14.0,6.7,5.0,5.1,22.5,20.8,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,Miami Heat,14,9,5,0.643,49.1,102.3,36.6,79.1,46.2,7.7,20.6,37.5,21.4,27.8,77.1,10.9,32.9,43.7,18.9,14.7,5.9,6.0,3.9,19.3,21.0,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,Philadelphia 76ers,14,8,6,0.571,49.1,100.1,38.5,80.9,47.6,5.6,15.4,36.3,17.5,22.9,76.3,10.1,30.9,41.1,23.3,13.8,7.4,2.9,4.6,19.6,19.5,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,Charlotte Bobcats,16,9,7,0.563,48.9,94.9,35.0,79.8,43.9,5.4,16.8,32.0,19.5,26.2,74.5,12.1,30.9,42.9,20.9,13.2,6.2,4.6,6.0,19.4,21.4,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,New Orleans Hornets,16,12,4,0.75,48.9,96.7,36.4,78.6,46.3,5.4,14.6,37.2,18.5,23.3,79.4,10.9,32.9,43.8,21.4,13.4,7.0,4.7,3.9,20.1,20.1,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,Sacramento Kings,16,6,10,0.375,48.9,101.9,40.1,86.9,46.1,4.4,13.6,32.3,17.4,24.1,72.2,12.9,30.6,43.5,21.2,15.1,8.6,4.9,5.1,21.4,21.9,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,Washington Wizards,16,5,11,0.313,48.9,98.9,37.7,83.0,45.4,5.2,14.8,35.2,18.4,23.6,77.8,10.3,31.1,41.4,22.1,14.7,7.1,6.1,4.1,21.1,19.0,-6.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,Minnesota Timberwolves,14,3,11,0.214,48.7,103.7,38.4,85.3,45.1,7.4,19.7,37.7,19.4,25.3,76.8,13.2,32.0,45.2,20.8,17.6,8.4,5.1,4.9,22.7,21.1,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Portland Trail Blazers,14,8,6,0.571,48.7,96.9,36.9,84.4,43.7,6.1,18.2,33.7,17.0,21.2,80.1,13.6,28.2,41.8,21.1,13.1,8.5,4.1,4.1,18.9,20.7,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,Golden State Warriors,15,7,8,0.467,48.7,107.1,40.3,84.3,47.8,8.7,21.8,39.8,17.9,21.9,82.0,9.9,28.8,38.7,22.7,14.4,8.5,5.0,3.9,23.7,20.2,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,Milwaukee Bucks,16,7,9,0.438,48.6,94.8,35.9,78.4,45.7,5.5,15.4,35.8,17.5,23.8,73.7,9.6,31.8,41.4,19.9,12.9,7.1,5.7,4.4,22.5,20.3,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Orlando Magic,16,10,6,0.625,48.6,105.4,38.1,81.9,46.5,10.3,28.1,36.7,19.0,26.7,71.2,11.6,33.1,44.6,21.6,13.9,5.8,4.6,3.8,20.2,22.3,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,Houston Rockets,17,6,11,0.353,48.6,103.5,38.2,85.5,44.7,7.3,22.3,32.7,19.7,24.9,79.0,11.6,30.5,42.2,21.3,12.2,6.6,4.2,5.3,19.6,21.6,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Atlanta Hawks,13,9,4,0.692,48.4,99.2,36.4,80.4,45.3,7.9,22.1,35.9,18.5,22.3,83.1,9.3,30.5,39.8,21.0,13.7,6.2,3.8,4.8,19.2,19.3,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,Detroit Pistons,15,6,9,0.4,48.3,94.3,35.4,80.1,44.2,5.6,15.5,36.1,17.9,24.5,72.8,11.7,27.5,39.2,19.7,11.7,6.7,3.6,4.1,20.7,19.0,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,Phoenix Suns,15,8,7,0.533,48.3,102.1,37.6,81.9,45.9,8.8,22.9,38.4,18.1,22.9,79.0,8.9,32.1,41.0,23.2,14.5,5.4,4.0,4.5,20.0,20.3,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,New Jersey Nets,16,6,10,0.375,48.3,93.8,35.8,77.9,46.0,5.5,14.1,38.9,16.7,22.1,75.6,10.6,28.4,39.0,23.3,14.9,5.4,4.6,4.5,23.6,21.1,-5.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,Utah Jazz,16,7,9,0.438,48.3,98.5,36.2,79.3,45.7,5.9,16.1,36.8,20.2,26.4,76.5,11.4,26.6,38.0,24.8,14.6,9.1,6.1,5.2,23.6,22.1,-4.9,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,Memphis Grizzlies,17,11,6,0.647,48.3,99.0,38.8,83.0,46.7,2.9,10.0,28.8,18.6,24.6,75.6,12.9,29.1,42.0,20.4,13.6,8.4,5.3,7.2,20.6,20.8,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,Toronto Raptors,17,2,15,0.118,48.3,96.1,38.6,83.9,46.0,3.5,12.4,28.6,15.3,20.9,73.0,11.4,28.0,39.4,22.7,13.7,7.4,5.3,5.6,21.5,18.4,-9.6,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21,Boston Celtics,16,12,4,0.75,48.0,98.9,38.1,75.8,50.2,6.5,16.1,40.3,16.3,22.6,72.1,7.9,29.0,36.9,25.0,14.8,8.5,4.5,4.6,21.4,20.8,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,Chicago Bulls,16,12,4,0.75,48.0,95.7,35.6,79.3,45.0,5.9,16.1,36.6,18.6,24.3,76.5,10.4,33.9,44.3,21.3,12.7,6.1,6.6,6.0,19.9,20.6,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,
22,21,Cleveland Cavaliers,16,0,16,0.0,48.0,92.8,34.1,81.3,42.0,5.6,16.8,33.1,19.0,25.8,73.8,11.7,29.4,41.1,20.9,15.8,7.3,4.8,6.6,21.0,21.5,-17.2,,,,,,,,,,,,,,,,,,,,,,,,,,
23,21,Dallas Mavericks,16,8,8,0.5,48.0,94.6,34.5,77.1,44.8,8.4,23.1,36.5,17.2,22.1,77.7,9.4,29.3,38.8,21.8,12.8,5.8,3.8,3.7,19.1,19.9,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
24,21,Denver Nuggets,17,10,7,0.588,48.0,109.4,39.1,80.6,48.5,8.2,19.5,41.9,22.9,29.2,78.6,9.1,31.9,40.9,22.1,13.2,6.9,3.9,5.2,21.6,23.3,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
25,21,Indiana Pacers,14,4,10,0.286,48.0,99.9,36.8,84.3,43.6,7.9,21.1,37.5,18.4,23.3,78.8,11.9,32.6,44.5,20.0,14.0,6.4,5.1,5.7,20.9,19.5,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
26,21,Los Angeles Clippers,14,9,5,0.643,48.0,105.2,38.7,83.4,46.4,6.9,20.6,33.6,20.9,29.0,71.9,13.8,29.4,43.2,23.9,15.2,7.0,5.6,4.6,21.8,24.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
27,21,Los Angeles Lakers,15,10,5,0.667,48.0,102.7,39.2,80.3,48.8,6.0,16.8,35.7,18.3,23.9,76.5,11.7,30.6,42.3,21.4,12.3,6.6,5.7,3.9,17.7,20.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,21,New York Knicks,15,7,8,0.467,48.0,105.1,38.4,86.3,44.5,8.9,24.6,36.3,19.3,24.3,79.7,11.3,30.5,41.7,21.1,12.0,7.7,5.5,5.5,20.1,19.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
29,21,San Antonio Spurs,15,12,3,0.8,48.0,101.5,37.2,79.3,46.9,6.6,18.1,36.4,20.5,26.1,78.5,10.3,32.9,43.1,22.1,14.2,7.5,4.5,5.0,18.1,21.1,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,
